id,name,comment,diameter_mm,end_year,is_H_gas,is_bothDirection,lat_mean,length_km,long_mean,max_cap_M_m3_per_d,max_pressure_bar,num_compressor,start_year,waterDepth_m,from_node_id,to_node_id,from_country_code,to_country_code,from_lat,to_lat,from_long,to_long,manually_added
INET_PL_326_EE_1,Lyon_Annecy_21,,923.7925292425738,2050,1.0,0.0,45.324093500000004,62.52875858955803,5.383736450000001,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_449,INET_N_1480,FR,FR,45.433287,45.2149,5.7521129,5.01536,False
INET_PL_329,Lyon_Tersanne_1,,923.7925292425738,2050,1.0,0.0,45.484449999999995,61.46906206239551,4.92868,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_899,INET_N_1480,FR,FR,45.754,45.2149,4.842,5.01536,False
INET_PL_331,Lyon_Tersanne_2,,923.7925292425738,2050,1.0,0.0,45.484449999999995,61.46906206239551,4.92868,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_899,INET_N_1480,FR,FR,45.754,45.2149,4.842,5.01536,False
INET_PL_333,Maastrict_Paris_1,,610.0,2050,1.0,0.0,50.75627995,1.632693831453437,5.7502569,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_564,INET_N_161,BE,BE,50.7587829,50.753777,5.7611628,5.739351,False
INET_PL_335,Maastrict_Paris_2,,610.0,2050,1.0,0.0,50.75627995,1.632693831453437,5.7502569,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_564,INET_N_161,BE,BE,50.7587829,50.753777,5.7611628,5.739351,False
INET_PL_337_EE_0,Maastrict_Paris_30,,914.0,2050,1.0,0.0,50.6728885,40.350784083458386,5.4831755,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_161,INET_N_1600,BE,BE,50.753777,50.592,5.739351,5.227,False
INET_PL_337_EE_1,Maastrict_Paris_31,,914.0,2050,1.0,0.0,50.519935000000004,90.30338540672739,4.598685,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1600,INET_N_987,BE,BE,50.592,50.44787,5.227,3.97037,False
INET_PL_340_EE_0,Maastrict_Paris_50,,610.0,2050,1.0,0.0,50.378935,19.09368745326158,3.890185,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_987,INET_N_1451,BE,FR,50.44787,50.31,3.97037,3.81,False
INET_PL_340_EE_1,Maastrict_Paris_51,,610.0,2050,1.0,0.0,49.920443000000006,117.40340504154018,3.256982,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1451,INET_N_336,FR,FR,50.31,49.530886,3.81,2.703964,False
INET_PL_340_EE_2,Maastrict_Paris_52,,610.0,2050,1.0,0.0,49.191443,79.29637804848764,2.537482,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_336,INET_N_1116,FR,FR,49.530886,48.852,2.703964,2.371,False
INET_PL_344_EE_0,Maastrict_Paris_60,,610.0,2050,1.0,0.0,50.378935,19.09368745326158,3.890185,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_987,INET_N_1451,BE,FR,50.44787,50.31,3.97037,3.81,False
INET_PL_344_EE_1,Maastrict_Paris_61,,610.0,2050,1.0,0.0,49.920443000000006,117.40340504154018,3.256982,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1451,INET_N_336,FR,FR,50.31,49.530886,3.81,2.703964,False
INET_PL_344_EE_2,Maastrict_Paris_62,,610.0,2050,1.0,0.0,49.191443,79.29637804848764,2.537482,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_336,INET_N_1116,FR,FR,49.530886,48.852,2.703964,2.371,False
INET_PL_348,MAGAL2France,,923.7925292425738,2050,1.0,0.0,48.93645,84.8924548930123,6.7825,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_938,INET_N_819,DE,FR,49.144,48.7289,7.27,6.295,False
INET_PL_350,MaidaSEufemia_Palmi_1,,1219.0,2050,1.0,0.0,38.638636000000005,64.89996081158559,16.119744,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1111,INET_N_907,IT,IT,38.418314,38.858958,15.874919,16.364569,False
INET_PL_352,MaidaSEufemia_Palmi_2,,1219.0,2050,1.0,0.0,38.638636000000005,64.89996081158559,16.119744,45.51031743360152,75.0,3.0,1983.0,292.0434688938135,INET_N_1111,INET_N_907,IT,IT,38.418314,38.858958,15.874919,16.364569,False
